Timestamp,Gesture_Label,Voltage
1773477258.2526681,Fist,0.19171294919215143
1773477258.253668,Fist,0.13233686448074877
1773477258.254668,Fist,0.04198195296339691
1773477258.255668,Fist,-0.0767702164594084
1773477258.256668,Fist,-0.20972101483494043
1773477258.257668,Fist,-0.3400902443099767
1773477258.2684658,Fist,-0.45497006038203835
1773477258.2694657,Fist,-0.5466157563496381
1773477258.2704659,Fist,-0.6021194877102971
1773477258.2714658,Fist,-0.6163181166630238
1773477258.2724657,Fist,-0.5879208587575704
1773477258.2734659,Fist,-0.5195092828944325
1773477258.2744658,Fist,-0.41495574242435396
1773477258.2754657,Fist,-0.2845865129493177
1773477258.2764657,Fist,-0.1400186545215547
1773477258.2774658,Fist,0.004549203906208277
1773477258.2784657,Fist,0.1387907867319882
1773477258.2794657,Fist,0.24334432720206678
1773477258.2804658,Fist,0.3117559030652046
1773477258.2814658,Fist,0.33499002316966653
1773477258.2824657,Fist,0.3130466875154525
1773477258.2834659,Fist,0.2510890339035541
1773477258.2844658,Fist,0.14911706233397126
1773477258.2854657,Fist,0.02262018620967865
1773477258.2864656,Fist,-0.11807531886734068
1773477258.2874658,Fist,-0.25748003949411213
1773477258.2884657,Fist,-0.38397691561840475
1773477258.2894657,Fist,-0.4846581027377397
1773477258.2904658,Fist,-0.5504881097003818
1773477258.2914658,Fist,-0.5750130142550915
1773477258.2924657,Fist,-0.5569420319516212
1773477258.2934659,Fist,-0.4988567316904664
1773477258.2944658,Fist,-0.40075711347162724
1773477258.2954657,Fist,-0.2768418062478304
1773477258.2964659,Fist,-0.13872787007130682
1773477258.2974658,Fist,0.001967635005712509
1773477258.2984657,Fist,0.129755295580253
1773477258.2994657,Fist,0.23172726714983582
1773477258.3004658,Fist,0.29497570521198213
1773477258.3014657,Fist,0.31820982531644404
1773477258.3024657,Fist,0.29497570521198213
1773477258.3034658,Fist,0.22914569824934006
1773477258.3044658,Fist,0.12846451113000512
1773477258.3054657,Fist,0.003258419455960393
1773477258.3064659,Fist,-0.13614630117081106
1773477258.3074658,Fist,-0.2742602373473346
1773477258.3084657,Fist,-0.39946632902137935
1773477258.3094656,Fist,-0.4988567316904664
1773477258.3104658,Fist,-0.5621051697526127
1773477258.3114657,Fist,-0.5853392898570746
1773477258.3124657,Fist,-0.5646867386531085
1773477258.3134658,Fist,-0.5078922228422016
1773477258.3144658,Fist,-0.4110833890736103
1773477258.3154657,Fist,-0.28974965075030923
1773477258.3164659,Fist,-0.15421728347428143
1773477258.3174658,Fist,-0.017394131748005748
1773477258.3184657,Fist,0.1065211754757911
1773477258.3194659,Fist,0.20333000924438238
